"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Durée du voyage";"Raison principale du voyage";"Statistiques";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2024-10";"Canada";"2021A000011124";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335337";"2.1.5.1";"4515";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335340";"2.1.6.1";"4752";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335343";"2.1.7.1";"2184";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335346";"2.1.8.1";"4260";"C";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335316";"2.2.1.1";"45063";"A";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335363";"2.2.2.1";"12445";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335368";"2.2.3.1";"19391";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335373";"2.2.4.1";"804";"D";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335378";"2.2.5.1";"4273";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335383";"2.2.6.1";"3675";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335388";"2.2.7.1";"1159";"C";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335393";"2.2.8.1";"3315";"D";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335318";"2.3.1.1";"25976";"A";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335365";"2.3.2.1";"9054";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335370";"2.3.3.1";"13079";"B";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335375";"2.3.4.1";"555";"C";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335380";"2.3.5.1";"241";"D";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335385";"2.3.6.1";"1078";"C";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335390";"2.3.7.1";"1024";"C";"";"";"0"
"2024-10";"Canada";"2021A000011124";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335395";"2.3.8.1";"945";"B";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335312";"3.1.1.1";"6608";"A";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335329";"3.1.2.1";"2817";"B";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335332";"3.1.3.1";"1388";"B";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335335";"3.1.4.1";"51";"E";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335338";"3.1.5.1";"1280";"C";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335341";"3.1.6.1";"364";"D";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335344";"3.1.7.1";"320";"C";"";"";"0"
"2024-10";"États-Unis";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335347";"3.1.8.1";"389";"E";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335317";"3.2.1.1";"3188";"B";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335364";"3.2.2.1";"1051";"C";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335369";"3.2.3.1";"431";"D";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335374";"3.2.4.1";"21";"E";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335379";"3.2.5.1";"1208";"C";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335384";"3.2.6.1";"249";"D";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335389";"3.2.7.1";"26";"E";"";"";"0"
"2024-10";"États-Unis";"";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335394";"3.2.8.1";"202";"E";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335319";"3.3.1.1";"3420";"A";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335366";"3.3.2.1";"1766";"B";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335371";"3.3.3.1";"957";"B";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335376";"3.3.4.1";"30";"E";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335381";"3.3.5.1";"73";"D";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335386";"3.3.6.1";"115";"E";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335391";"3.3.7.1";"294";"C";"";"";"0"
"2024-10";"États-Unis";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335396";"3.3.8.1";"187";"D";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335313";"4.1.1.1";"2701";"A";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335330";"4.1.2.1";"1731";"B";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335333";"4.1.3.1";"670";"B";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335336";"4.1.4.1";"16";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335339";"4.1.5.1";"3";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335342";"4.1.6.1";"132";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335345";"4.1.7.1";"45";"D";"";"";"0"
"2024-10";"Outre-mer";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335348";"4.1.8.1";"103";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335320";"4.3.1.1";"2701";"A";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335367";"4.3.2.1";"1731";"B";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335372";"4.3.3.1";"670";"B";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335377";"4.3.4.1";"16";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335382";"4.3.5.1";"3";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335387";"4.3.6.1";"132";"E";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335392";"4.3.7.1";"45";"D";"";"";"0"
"2024-10";"Outre-mer";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335397";"4.3.8.1";"103";"E";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335310";"1.1.1.1";"68951";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335321";"1.1.2.1";"23975";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335322";"1.1.3.1";"27655";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335323";"1.1.4.1";"1682";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335324";"1.1.5.1";"3766";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335325";"1.1.6.1";"4919";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335326";"1.1.7.1";"1803";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335327";"1.1.8.1";"5151";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335314";"1.2.1.1";"43616";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335349";"1.2.2.1";"13378";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335351";"1.2.3.1";"17315";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335353";"1.2.4.1";"998";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335355";"1.2.5.1";"3598";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335357";"1.2.6.1";"3829";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335359";"1.2.7.1";"735";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335361";"1.2.8.1";"3764";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335315";"1.3.1.1";"25335";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335350";"1.3.2.1";"10598";"A";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335352";"1.3.3.1";"10341";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335354";"1.3.4.1";"684";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335356";"1.3.5.1";"168";"C";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335358";"1.3.6.1";"1091";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335360";"1.3.7.1";"1068";"B";"";"";"0"
"2025-01";"Total, tous les pays et régions";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335362";"1.3.8.1";"1386";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335311";"2.1.1.1";"59600";"A";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335328";"2.1.2.1";"18012";"A";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335331";"2.1.3.1";"25815";"A";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335334";"2.1.4.1";"1473";"C";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335337";"2.1.5.1";"3374";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335340";"2.1.6.1";"4697";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335343";"2.1.7.1";"1437";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335346";"2.1.8.1";"4792";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335316";"2.2.1.1";"41469";"A";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335363";"2.2.2.1";"12188";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335368";"2.2.3.1";"16881";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335373";"2.2.4.1";"984";"C";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335378";"2.2.5.1";"3252";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335383";"2.2.6.1";"3743";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335388";"2.2.7.1";"689";"C";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335393";"2.2.8.1";"3732";"C";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335318";"2.3.1.1";"18131";"A";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335365";"2.3.2.1";"5825";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335370";"2.3.3.1";"8933";"B";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335375";"2.3.4.1";"490";"D";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335380";"2.3.5.1";"122";"D";"";"";"0"
"2025-01";"Canada";"2021A000011124";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335385";"2.3.6.1";"954";"B";"";"";"0"
